id,name,types,country,region,city,address,lat,lon,description,tags,contact.url,contact.email,source,verified,added,last_checked
kirsi-maaria-family-farm-fi,Kirsi-Maaria - Family farm,wwoof-farm,FI,,,Finland,62.200774,24.146967,"Egypti farm is mostly a subsistence farm. It exist between Tampere, Jyvaskyla and Seinajoki. The nearest railwaystation is Haapamaki.",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/43038-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
leena-family-home-and-garden-rural-agritourism-des-fi,"Leena - Family home and garden - rural, Agritourism Destination",wwoof-farm,FI,,,Finland,60.195025,22.666769,"Our place, situated in the southwestern archipelago of Finland, offer beekeeping, gardening and bed and breakfast accomodation. After renovating the buildings and garden (still going on) and encouraged by friends we started to develop the idea of offering low-priced...",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/45879-family-home-and-garden-rural-agritourism-destination,,quellen/crawler-7-volunteer.md,false,2026-07-12,
majvik-communal-living-group-mixed-farm-farm-woodl-fi,"Majvik - Communal Living Group, Mixed Farm, Farm, Woodlot, Community farm",wwoof-farm,FI,,,Finland,60.256608,25.252856,"Majvik is a versatile biodynamic farm community in Sipoo right next to Helsinki. We cultivate vegetables (potatoes, carrots, parsnip, onions, beetroot, cabbages etc.), berries, apples, flowers, herbs and cereals on our fields the size of 20ha. We have a DIY...",ecovillage|permaculture|community-living|biofarm|certified-organic|biodynamic|holistic,https://wwoof.net/host/42962-communal-living-group-mixed-farm-farm-woodlot-community-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
meri-family-farm-fi,Meri - Family farm,wwoof-farm,FI,,,Finland,62.610186,30.832345,"SPRING 2026 ONE PLACE FREE APRIL 19 - MAY 13 

We , I and my husband Sauvo,  have a small farm in Eastern-Finland now with about 20 sheep, two horses and one cat. We offer bed and breakfast troughout the year, the busiest time of the tourism is the summer. We have...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/43209-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
mikko-rantala-family-farm-fi,Mikko - Rantala family farm,wwoof-farm,FI,,,Finland,62.931598,27.852598,In Rantala farm you get close to real Finnish countryside. Farm is near lake and it is possible to swim in summer daily and wintertime in cold water every day too.There is plenty of room for visitors. You can stay in main house or summertime there is possible to...,ecovillage|permaculture|community-living|biofarm|certified-organic|biodynamic,https://wwoof.net/host/43334-rantala-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
petri-family-farm-fi,Petri - Family farm,wwoof-farm,FI,,,Finland,65.976612,24.067618,"Northern summer is short and intensive. June-july sun shines night and day, midnight sun boosts us for long working days, which we then compensate during winter. If you are ready for flexible tasks and working hours (still 20-30 hours per week should be sufficient...",ecovillage|permaculture|community-living|biofarm|certified-organic|holistic,https://wwoof.net/host/43127-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
riitta-miina-family-farm-fi,Riitta-Miina - Family farm,wwoof-farm,FI,,,Finland,62.608608,30.872269,We have an ecological farm in eastern Finland. The farm is specialized in maintaining biodiversity in certain areas with the help of cows and sheep. At the same time we protect the threatened Finnish original cows called kyyttö.,ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/43287-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
ruby-alternative-co-operative-community-family-far-fi,"Ruby - Alternative co-operative community, Family farm, Community farm",wwoof-farm,FI,,,Finland,60.433926,25.021612,"Oma maa (Our Land) food cooperative in Finland is warmly welcoming interested wwoofers to come work, learn and stay along with us during the upcoming season! Whilst cooperating with two farms located some 30 km from Helsinki, we produce year-round food bags,...",ecovillage|permaculture|community-living|biofarm|certified-organic|holistic,https://wwoof.net/host/45752-alternative-co-operative-community-family-farm-community-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
skey-suomen-kestavan-elamantavan-yhteisot-or-gen-f-fi,SKEY (Suomen Kestävän Elämäntavan Yhteisöt) or GEN-Finland,ecovillage,FI,,,,63.246778,25.920916,SKEY (Suomen Kestävän Elämäntavan Yhteisöt) or GEN-Finland Vision and Mission SKEY promotes sustainable lifestyle and communality in all if it's networks locally and internationally. It strengthens the cooperation of Finnish ecovillages and other local communities...,basisdemocratic,https://gen-europe.org/geneunetworks/skey-suomen-kestavan-elamantavan-yhteisot-or-gen-finland/,,quellen/crawler-1-netzwerk-gen-europe.md,false,2026-07-12,
adelaide-ferme-brebis-laitiere-biologique-de-monta-fr,Adélaïde - Ferme brebis laitière biologique de montagne,wwoof-farm,FR,,,France,46.299932,5.827394,"Nous, Adélaïde et Quentin, venons de reprendre au 1er janvier 2026. C'est donc dans nos débuts de l'aventure que vous aurez l'occasion de partager un moment avec nous ! Cependant la ferme existe et accueille des woofers et stagiaires depuis longtemps, et nous avons...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/62187-ferme-brebis-laitiere-biologique-de-montagne,,quellen/crawler-7-volunteer.md,false,2026-07-12,
alexandre-florence-ferme-maraichere-et-pepiniere-b-fr,Alexandre & Florence - Ferme maraichère  et pépinière bio,wwoof-farm,FR,,,France,47.807246,-2.950579,"Bonjour,

Nous sommes un couple de 39 ans installés en maraichage biologique  depuis fin 2017 et pépinière depuis avril 2022, labellisés AB . Nous avons quatre filles de 7  à 14 ans et garçon né en janvier 2025. Notre modèle de maraîchage  est celui proposé...",ecovillage|permaculture|community-living|biofarm|certified-organic,https://wwoof.net/host/6228-ferme-maraichere-et-pepiniere-bio,,quellen/crawler-7-volunteer.md,false,2026-07-12,
alice-petite-exploitation-fruitiere-en-ab-fr,Alice - Petite exploitation fruitière  en AB,wwoof-farm,FR,,,France,48.617729,-2.102774,"Bonjour, 
je suis Alice, âgée de 45 ans bretonne d'origine, je vis sur une commune du littoral sur la cote d'émeraude. Installée en agriculture biologique depuis 5 ans. Mon compagnon, Pierre Emmanuel, me soutient et m'aide régulièrement sur mon activité...",ecovillage|permaculture|community-living|biofarm|certified-organic,https://wwoof.net/host/58070-petite-exploitation-fruitiere-en-ab,,quellen/crawler-7-volunteer.md,false,2026-07-12,
ari-ferme-agroforestiere-gemmotherapie-foret-jardi-fr,"Ari - Ferme agroforestière (gemmothérapie, forêt jardin et agriculture syntropique)",wwoof-farm,FR,,,France,46.290519,1.336964,"Bonjour, je suis Ari, paysan queer féministe à vélo sur ma petite ferme bio de 3 hectares dans le Limousin. Depuis 2022, j'implante un jardin forêt et des lignes d'agroforesterie syntropiques dans le but d'apprendre, d'expérimenter et de produire des extraits de...",ecovillage|permaculture|community-living|biofarm|certified-organic,https://wwoof.net/host/52642-ferme-agroforestiere-gemmotherapie-foret-jardin-et-agriculture-syntropique,,quellen/crawler-7-volunteer.md,false,2026-07-12,
association-nationale-etudes-et-chantiers-former-u-fr,Association Nationale Etudes et Chantiers (former Unarec) (France),volunteer-project,FR,,,France,50.102461,2.724751,"Association Nationale Etudes et Chantiers (former Unarec) ist eine Vollmitgliedsorganisation der Alliance of European Voluntary Service Organisations (gegründet 2015 (1962), Mitglied seit 1986). Vermittelt internationale Freiwilligeneinsätze und Workcamps.",nonprofit|eu-focus,http://www.etudesetchantiers.org,,quellen/crawler-7-volunteer.md,false,2026-07-12,
be-part-of-our-family-and-enjoy-outdoor-projects-w-fr,"Be part of our family and enjoy outdoor projects with us in Germigny-des-Prés, France",volunteer-project,FR,,,"45110 Germigny-des-Prés, Loiret, France",47.845870,2.266474,"Welcome to our little haven of peace on the banks of the Loire! Hello to all travelers! We are a lively little family: a single mom, a wonderful little boy who will soon be 2 years old, and our two four-legged companions: a playful dog and a ......",pragmatic|language-exchange|cultural-exchange,https://www.workaway.info/en/host/692837624492,,quellen/crawler-3-workaway-1.md,false,2026-07-12,
christophe-permaculture-sacree-refuge-lpo-fr,"Christophe - Permaculture sacrée, refuge LPO",wwoof-farm,FR,,,France,44.507736,-0.370367,"Nous sommes 3 adultes et 1 âne de travail, ainsi que des bénévoles réguliers a être accueillis au sein d'un écosystème riche, fragile et protégé de 12ha, dont une partie en zone sauvage préservée + deux ha de bois vers une Réserve Biologique Intégrale. Refuge LPO...",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/9094-permaculture-sacree-refuge-lpo,,quellen/crawler-7-volunteer.md,false,2026-07-12,
concordia-france-fr,Concordia (France),volunteer-project,FR,,,France,50.102461,2.724751,"Concordia ist eine Vollmitgliedsorganisation der Alliance of European Voluntary Service Organisations (gegründet 1950, Mitglied seit 1982). Vermittelt internationale Freiwilligeneinsätze und Workcamps.",nonprofit|eu-focus,http://www.concordia.fr,,quellen/crawler-7-volunteer.md,false,2026-07-12,
confident-strong-and-practical-helpers-welcome-in-fr,"Confident, strong and practical helpers welcome in the Pyrenees mountains, France",volunteer-project,FR,,,"09800 Pyrenees, Ariège, France",42.880100,0.976066,"We reside in a quaint village nestled amidst majestic mountains with the ruins of an age-old castle. Our location is near the Spanish border, offering access to prime mountain passes, often graced by the Tour de France as it was in 2024. This ......",pragmatic|language-exchange|cultural-exchange,https://www.workaway.info/en/host/276772388416,,quellen/crawler-3-workaway-1.md,false,2026-07-12,
corentin-petite-ferme-en-cours-d-installation-fr,Corentin - Petite ferme en cours d'installation,wwoof-farm,FR,,,France,44.464886,-0.117093,"Corentin, 30ans, 7 ans ouvrier apiculteur et Céline ma compagne. Nous avons une jolie ferme ou je lance mon exploitation à titre principal cette année dans le maraîchage. Je vais poursuivre également mon activité d'apiculteur.",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/58078-petite-ferme-en-cours-dinstallation,,quellen/crawler-7-volunteer.md,false,2026-07-12,
david-lieu-de-vie-et-prochainement-de-stages-et-fo-fr,David - Lieu de vie et prochainement  de stages et formations,wwoof-farm,FR,,,France,45.144774,1.846418,"Salut à vous! La Chassagnade est un lieu-dit de la commune d'Albussac situé entre Tulle et Argentat dans le sud de la Corrèze. A quelques minutes à pied, les belles cascades de Murel dont l'eau va se jeter dans la Dordogne à Argentat à 15 min de voiture.",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/6280-lieu-de-vie-et-prochainement-de-stages-et-formations,,quellen/crawler-7-volunteer.md,false,2026-07-12,
develop-our-permaculture-orchard-and-eco-farm-in-m-fr,"Develop our permaculture orchard and eco-farm in Monclar-de-Quercy, France",volunteer-project,FR,,,"82230 Monclar-de-Quercy, Occitania, France",43.969767,1.595902,"Our not-for-profit project is the brainchild of Paul & Yvonne, a Dutch couple (in our early 60’s) who emigrated to the South of France in late 2022, to get out of the corporate rat-race and become self-sufficient in food, water and energy. ​ We have ......",pragmatic|language-exchange,https://www.workaway.info/en/host/161962918355,,quellen/crawler-4-workaway-2.md,false,2026-07-12,
didier-maison-de-maitre-et-son-grand-parc-et-surto-fr,"Didier - Maison de maitre et son grand parc, et surtout : potager, verger, petit bois, poules et ânes",wwoof-farm,FR,,,France,45.751906,3.276315,"Je vis avec deux jeunes ados dans une grande maison de maitre et son ancien parc, un potager et un verger, en partie hérités d'anciennes plantations. Deux ânesses occupent la majorité du parc. Le potager inclut une serre circulaire et environ 100 m2 de parcelles.",ecovillage|permaculture|community-living|biofarm|biodynamic,https://wwoof.net/host/58098-maison-de-maitre-et-son-grand-parc-et-surtout-potager-verger-petit-bois-poules-et-anes,,quellen/crawler-7-volunteer.md,false,2026-07-12,
disconnect-share-the-present-and-help-with-our-hom-fr,"Disconnect, share the present, and help with our home in the Pyrénées, Asson, France",volunteer-project,FR,,,"64800 Asson, Nouvelle-Aquitaine, France",43.141616,-0.242907,"[workaway note: please contact this host in French] We are restoring an old traditional Béarnaise house located at the foot of the Pyrenees in the Ouzom valley, an area of good cheeses. Assistance activities concern the maintenance of the house, ......",pragmatic|language-exchange,https://www.workaway.info/en/host/367353574255,,quellen/crawler-4-workaway-2.md,false,2026-07-12,
dorothee-ferme-agroecologique-production-de-plants-fr,"Dorothée - Ferme agroécologique : production de plants et semences, agroforesterie, sol vivant",wwoof-farm,FR,,,France,43.656723,5.341626,"Bonjour ami.e.s. des jardins,
Je m'appelle Dorothée, je suis passionnée par le Vivant sous toutes ses formes, et j'essaie de vivre et transmettre cette passion à d'autres. Mon activité principale est la production de plants et de semences paysannes, sous mention...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/55400-ferme-agroecologique-production-de-plants-et-semences-agroforesterie-sol-vivant,,quellen/crawler-7-volunteer.md,false,2026-07-12,
enjoy-tranquillity-in-the-heart-of-the-limousin-fr-fr,"Enjoy tranquillity in the heart of the Limousin, France",volunteer-project,FR,,,"87370 Peyrat-de-Bellac, Haute-Vienne, France",46.603354,1.888334,"If you are seeking tons of fresh air, a peace and quiet atmosphere and to be well away from the stress of a city then please apply to help me out!! After 10 years of hosting a multitude of global workawayers in Mallorca I moved to central France 4 ......",pragmatic|language-exchange,https://www.workaway.info/en/host/21281375814d,,quellen/crawler-3-workaway-1.md,false,2026-07-12,
gardening-and-family-cooking-in-the-aurignac-south-fr,"Gardening and family cooking in the Aurignac, South of France",volunteer-project,FR,,,"31420 Aurignac, Occitania, France",43.217720,0.881827,"Hi We are based in a beautiful area in Aurignac. We have turned the old pigstys into a restaurant with the best view the Pyrenees has to offer.. We need help in the garden, cleaning, cooking and a bit of building work on the gite.",pragmatic|language-exchange|cultural-exchange,https://www.workaway.info/en/host/444716367597,,quellen/crawler-4-workaway-2.md,false,2026-07-12,
gardening-animals-and-help-in-a-castle-in-the-coun-fr,"Gardening, animals and help in a castle in the countryside near Nimes and the Cevennes, France",volunteer-project,FR,,,"30250 Sommières, Gard, France",43.784701,4.081584,"Note: Please contact host in French, preferred male profiles for handling Bear - complex dog that weighs 72kg. Hello Workaways community! We live in a beautiful estate of 7 hectares in the south of France, ideally located in nature near Nîmes and ......",basisdemocratic|cultural-exchange,https://www.workaway.info/en/host/874492389327,,quellen/crawler-3-workaway-1.md,false,2026-07-12,
genevieve-association-une-fermette-privee-fr,"Geneviève - Association.
 Une fermette privée",wwoof-farm,FR,,,France,50.476707,1.725847,"Idéalement située entre campagne et mer, dans la vallée de la Canche, à 4 km de la ville historique de Montreuil sur Mer, et 12 km de la mer, notre ancienne fermette à colombage se trouve au centre du village, dans une zone de marais. Dans le cadre de notre projet...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/880-association-une-fermette-privee,,quellen/crawler-7-volunteer.md,false,2026-07-12,
help-our-family-with-creative-projects-in-bonnevil-fr,"Help our family with creative projects in Bonneville, Auvergne-Rhône-Alpes region, France",volunteer-project,FR,,,"74130 Bonneville (Haute-Savoie), France",46.030197,6.412255,"We are a warm and friendly family consisting of a Spanish husband, a British wife, and our two lively sons. Our family values the simple pleasures of life and enjoys good food, wine, and gin and tonics with friends. Nestled in the picturesque town ......",pragmatic|cultural-exchange,https://www.workaway.info/en/host/899348763911,,quellen/crawler-3-workaway-1.md,false,2026-07-12,
help-us-create-an-alternative-way-of-living-in-lan-fr,"Help us create an alternative way of living in Landudec, Brittany, France",volunteer-project,FR,,,"29710 Landudec, Brittany, France",47.985566,-4.311788,"Couple with children (teenager), in the process of renovating several buildings. You want to participate in our adventure by helping us daily, (9 a.m. to 2 p.m.) in the progress of building work (jointing, concrete, placo, plumbing, Workawayers ......",pragmatic|language-exchange,https://www.workaway.info/en/host/883441768282,,quellen/crawler-4-workaway-2.md,false,2026-07-12,
help-with-our-project-and-explore-the-mountains-in-fr,"Help with our project and explore the mountains in the Haut Pyrenees, France",volunteer-project,FR,,,"65120 Luz-Saint-Sauveur, Occitania, France",42.872114,-0.004342,"Hi everyone, please read our entire profile before contacting us :) Located in the Haut Pyrenees, nestled in the mountains. We have lived in this beautiful part of the French Pyrenees in a former Holiday Center now since 2018, all the while working ......",pragmatic,https://www.workaway.info/en/host/822532622448,,quellen/crawler-4-workaway-2.md,false,2026-07-12,
helene-ferme-en-grandes-cultures-dans-la-plaine-ch-fr,Hélène - FERME EN GRANDES CULTURES DANS LA PLAINE CHAMPENOISE,wwoof-farm,FR,,,France,48.992471,4.237973,"Bonjour amis WWOOfeurs ! Je m'appelle Hélène, j'ai 41 ans, et il y a neuf ans je suis revenue avec mes 3 enfants et mon mari  sur ma terre d'enfance pour reprendre l'exploitation agricole en grandes cultures. Mon objectif était de la convertir progressivement à ...",ecovillage|permaculture|community-living|biofarm|certified-organic,https://wwoof.net/host/62219-ferme-en-grandes-cultures-dans-la-plaine-champenoise,,quellen/crawler-7-volunteer.md,false,2026-07-12,
jean-pierre-ferme-biologique-certifiee-ab-fr,Jean-Pierre - Ferme biologique certifiée AB,wwoof-farm,FR,,,France,50.124018,3.987242,"Bonjour, nous sommes situé dans le Nord, dans le Sud du département à110 Km de Lille, 10 km de la Belgique, 50 km des Ardennes dans une région bocagère : l'Avesnois classé ""parc naturel régional"". Nous sommes attachés à la notion d'agriculture paysanne familiale et...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/1116-ferme-biologique-certifiee-ab,,quellen/crawler-7-volunteer.md,false,2026-07-12,
jeunesse-et-reconstruction-france-fr,Jeunesse et Reconstruction (France),volunteer-project,FR,,,France,50.102461,2.724751,"Jeunesse et Reconstruction ist eine Vollmitgliedsorganisation der Alliance of European Voluntary Service Organisations (gegründet 1948, Mitglied seit 1982). Vermittelt internationale Freiwilligeneinsätze und Workcamps.",nonprofit|eu-focus,http://www.volontariat.org,,quellen/crawler-7-volunteer.md,false,2026-07-12,
join-our-busy-but-happy-and-relaxed-family-home-in-fr,"Join our busy, but happy and relaxed family home in the Charente, France",volunteer-project,FR,,,"16400 La Couronne, Charente, France",45.607459,0.129181,"Hi all, a little introduction; We are a family of five, there’s us and our 3 kids, boys of 18 & 16 & girl of 14) and our little dogs, cat, chickens, chicks and rabbits) who moved to France from England for a simpler, less hectic lifestyle. We are ......",pragmatic|cultural-exchange,https://www.workaway.info/en/host/768567751592,,quellen/crawler-3-workaway-1.md,false,2026-07-12,
join-our-family-in-a-beautiful-chateau-near-moulis-fr,"Join our family in a beautiful château near Moulis, France",volunteer-project,FR,,,"09200 Moulis, Occitania, France",46.603354,1.888334,"Bonjour! We are a family of three: Pete (English/French), Caroline (French), Emilie (17 years old), and Sidney (14 years old). Our home is a beautiful old chateau, nestled in 29 acres of meadow in the stunning Pyrenees mountains, only an hour and ......",pragmatic|cultural-exchange,https://www.workaway.info/en/host/6387765174b9,,quellen/crawler-4-workaway-2.md,false,2026-07-12,
join-our-organic-life-while-discovering-breathtaki-fr,"Join our organic life while discovering breathtaking nature near Grenoble, France",volunteer-project,FR,,,"38650 Avignonet, Auvergne-Rhône-Alpes, France",44.954684,5.685717,"Help us develop our organic farm near Grenoble, while discovering breathtaking nature. Greetings everyone! We are Helen and Gabriel, both Swiss nationals with a very multi-cultural background.",pragmatic|language-exchange,https://www.workaway.info/en/host/624375676928,,quellen/crawler-4-workaway-2.md,false,2026-07-12,
join-us-and-enjoy-the-beautiful-landscapes-around-fr,"Join us and enjoy the beautiful landscapes around Claviers, France",volunteer-project,FR,,,"83830 Claviers (Var), Provence, France",46.603354,1.888334,"Updated Summer programme for 2026 OUR HOSTING SCHEDULE : In order to get a group dynamic together, (rather than individual guests) we now host on the 1st of each month and the 15th of each month. If you cannot make those dates we allow some ......",pragmatic|language-exchange|cultural-exchange,https://www.workaway.info/en/host/156725834914,,quellen/crawler-3-workaway-1.md,false,2026-07-12,
join-us-and-learn-about-our-way-of-life-in-the-dor-fr,"Join us and learn about our way of life in the Dordogne, France",volunteer-project,FR,,,"24520 Lalinde, Dordogne, France",44.835973,0.738133,We are looking for a nice group of people or a couple to help out in the beginning of July until July 20th. Gardening and making preparations for a annual summer party. On the day of the party you will help with catering and serving drinks etc.,pragmatic|language-exchange|cultural-exchange,https://www.workaway.info/en/host/166634629379,,quellen/crawler-3-workaway-1.md,false,2026-07-12,
join-us-for-daily-life-and-gardening-in-d-aquitain-fr,"Join us for daily life and gardening in d'Aquitaine, France",volunteer-project,FR,,,"23230 La Celle-sous-Gouzon, Nouvelle-Aquitaine, France",46.214806,2.209914,"Hello, we are two gay men. Paul (55 years old) & Pierre-Yves (52 years old) We are horticulturalists. Gay guys are welcome.",pragmatic|cultural-exchange,https://www.workaway.info/en/host/569879378863,,quellen/crawler-4-workaway-2.md,false,2026-07-12,
le-mallouestan-ecolieu-ecocentriste-et-vegan-fr,Le Mallouestan - Écolieu écocentriste et vegan,wwoof-farm,FR,,,France,48.947928,-0.950588,"Salut! Nous sommes Lau, Bastien, Antoine, Juliette et Cortney aux alentours de la trentaine et vivons au Mallouestan. C'est un écolieu qui accueille toute l'année des personnes en visite qui découvrent le lieu, nous donnent des coups de mains ou assistent à nos...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/62167-ecolieu-ecocentriste-et-vegan,,quellen/crawler-7-volunteer.md,false,2026-07-12,
live-with-the-seasons-on-our-family-naturist-farm-fr,"Live with the seasons on our family naturist farm near Nîmes, France",volunteer-project,FR,,,"30000 Nîmes (Gard), France",43.836819,4.361588,"We are a family farm, where we experiment with organic farming, market gardening on living soils, beekeeping and self-construction. Our place of production is open to everyone, and our values are hospitality, mutual aid, listening, naturism, ......",pragmatic|cultural-exchange,https://www.workaway.info/en/host/521987733232,,quellen/crawler-3-workaway-1.md,false,2026-07-12,
maria-ferme-biologique-fr,Maria - Ferme biologique,wwoof-farm,FR,,,France,48.487378,-0.681512,"Hello fellow Wwoofers ;) 

Alain, my French husband, speaks only French and comes from a 300 year old French farming family. I, Maria (Mexican-American, Mexico City and Oregon, USA), speak English, Spanish, French, Italian, and Portuguese. Maria's vegetarian,...",ecovillage|permaculture|community-living|biofarm|certified-organic,https://wwoof.net/host/2127-ferme-biologique,,quellen/crawler-7-volunteer.md,false,2026-07-12,
marie-laure-elevage-de-chevre-et-transformation-fr-fr,Marie Laure - Élevage de chèvre et transformation fromagère bio,wwoof-farm,FR,,,France,47.888260,-3.203626,"J élève une cinquantaine de chèvres alpines sur 35 hectares depuis 2013. Les chèvres sortent au pâturage et leur lait me sert à faire du fromage, yaourts, crème dessert, tomme vendus dans les commerces locaux. J ai aussi des chevaux, des chiens,chats et des grands...",ecovillage|permaculture|community-living|biofarm|certified-organic,https://wwoof.net/host/7591-elevage-de-chevre-et-transformation-fromagere-bio,,quellen/crawler-7-volunteer.md,false,2026-07-12,
nature-vegetable-garden-and-animals-in-the-heart-o-fr,"Nature, vegetable garden and animals in the heart of the Vercors, France",volunteer-project,FR,,,"38250 Lans-en-Vercors, Isère, France",45.127916,5.588548,"We are looking for volunteers from July 13 to August 2 +/- to help with the life of the place: We are Mélanie and Nicolas and we live in a home that is gradually moving towards self-sufficiency near Saint-André-en-Royans, at the foothills of the ......",pragmatic|language-exchange,https://www.workaway.info/en/host/781993278864,,quellen/crawler-3-workaway-1.md,false,2026-07-12,
paid-position-fr,Paid position,volunteer-project,FR,,,"09000 Bénac, Occitania, France",46.603354,1.888334,"Language exchange International co-living artistic residency at the foothills of the Pyrenees, France *The positions we have available right now are kitchen manager/chef, chateau manager & french/english public relations/communications. Everything else will likely...",pragmatic,https://www.workaway.info/en/host/317213835791,,quellen/crawler-4-workaway-2.md,false,2026-07-12,
pauline-vaches-allaitantes-chevres-laitieres-et-tr-fr,"Pauline - Vaches allaitantes, chèvres laitières et transformation fromagère",wwoof-farm,FR,,,France,46.030280,0.909958,"Bonjour, je m'appelle Pauline, et mon compagnon s'appelle Chete. Nous avons 36 et 37 ans. Nous sommes installés tous les deux sur notre ferme située sur une butte en bout de route et entourée par les bois.",ecovillage|permaculture|community-living|biofarm|certified-organic|holistic,https://wwoof.net/host/56747-vaches-allaitantes-chevres-laitieres-et-transformation-fromagere,,quellen/crawler-7-volunteer.md,false,2026-07-12,
sandrine-ferme-pedagogique-dans-le-lot-fr,Sandrine - Ferme pédagogique dans le Lot,wwoof-farm,FR,,,France,44.838148,1.901160,"Bonjour à vous, amis WWOOFeurs ! Notre association ""Arts Scènes et Compagnie"" (site web : https://www.artscenesetcie.fr/) a créé en 2014 la Ferme des Cerisiers afin de permettre à l’association de bénéficier d’un lieu fixe d’ancrage pour le développement de ses...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/8922-ferme-pedagogique-dans-le-lot,,quellen/crawler-7-volunteer.md,false,2026-07-12,
solidarites-jeunesses-france-fr,Solidarites Jeunesses (France),volunteer-project,FR,,,France,50.102461,2.724751,"Solidarites Jeunesses ist eine Vollmitgliedsorganisation der Alliance of European Voluntary Service Organisations (gegründet 1956, Mitglied seit 2010). Vermittelt internationale Freiwilligeneinsätze und Workcamps.",nonprofit|eu-focus,http://www.solidaritesjeunesses.org,,quellen/crawler-7-volunteer.md,false,2026-07-12,
sylvain-ferme-biologique-en-ardeche-cochons-brebis-fr,"Sylvain - Ferme biologique en Ardèche - Cochons, brebis, châtaignes, ...",wwoof-farm,FR,,,France,44.697700,4.399900,"Bonjour,

Nous sommes une famille de 5, Noémie, Sylvain et nos 3 enfants âgés de 2 à 13 ans. Nous avons toujours des projets plein la tête et nous aimons bricoler, jardiner, cuisiner de bons produits de notre ferme. Nous aimons notre métier et tout ce qui en résulte.",ecovillage|permaculture|community-living|biofarm|certified-organic,https://wwoof.net/host/7551-ferme-biologique-en-ardeche-cochons-brebis-chataignes,,quellen/crawler-7-volunteer.md,false,2026-07-12,
xavier-ferme-pedagogique-itinerante-et-elevage-pou-fr,Xavier - Ferme pédagogique itinérante et élevage poulets fermier,wwoof-farm,FR,,,France,43.707398,1.987253,"Notre ferme est située entre Toulouse et Castres. Nous élevons nos animaux pour notre activité de ferme pédagogique itinérante. Nous avons toute sortes d'animaux qui peuvent participer à nos animations de ferme itinérante: âne, poney, chèvres, moutons, lapins,...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/728-ferme-pedagogique-itinerante-et-elevage-poulets-fermier,,quellen/crawler-7-volunteer.md,false,2026-07-12,
help-out-at-a-historic-silk-mill-in-the-ardeche-so-ardeche,Help Out at a Historic Silk Mill in the Ardèche (southeast France),volunteer-project,FR,,Ardèche,"France, Ardèche",44.805594,4.785661,"Hi! We’re Luc 🇳🇱 and Raquel 🇺🇸 — a Dutch-American couple pouring our energy, creativity, and love into La Filature, a 19th-century silk mill in the beautiful Ardèche region of southern France. This isn’t a big operation — it’s just the two of us, working together on...",pragmatic|biofarm,https://helpstay.com/stays/Historic-Silk-Mill-France,,quellen/crawler-7-volunteer.md,false,2026-07-12,
renovating-an-18th-century-mansion-house-northern-audembert,Renovating an 18th-Century Mansion House (Northern France),volunteer-project,FR,,Audembert,"France, Audembert",50.861393,1.693066,Hello kind stranger! Our names are Claire and Michiel. We're a young Franco-Belgian family living on an old farmstead near the coast of Wissant in northern France.,ecovillage|permaculture|community-living|biofarm,https://helpstay.com/stays/Renovating-Mansion-House-France,,quellen/crawler-7-volunteer.md,false,2026-07-12,
help-create-a-vegetable-garden-chicken-coop-france-boulaur,Help Create a Vegetable Garden & Chicken Coop (France),volunteer-project,FR,,Boulaur,"France, Boulaur",43.540959,0.774691,"I'm Sophie, a young retiree from organic farming. I live in a large house which I rent out for two months a year as an eco-lodge, sharing my passion for ecology, the countryside, the biology of our natural world, and life on a former farm dating back to the 15th...",ecovillage|permaculture|community-living|biofarm,https://helpstay.com/stays/Vegetable-Garden-Chicken-Coop-France,,quellen/crawler-7-volunteer.md,false,2026-07-12,
experience-sustainable-living-in-bretagne-france-bretagne,"Experience sustainable living in Bretagne, France",volunteer-project,FR,,Bretagne,"22230 Merdrignac, Côtes-d'Armor, France",48.198268,-2.393880,"Set in 6 hectares of land with ponds,streams and woodland teeming with diverse wildlife. Since moving to France over 30 years ago, this abandoned old farm has been lovingly developed into a mature ecosystem by Phil's passion and dedicated adherence ......",pragmatic|cultural-exchange,https://www.workaway.info/en/host/155446366351,,quellen/crawler-3-workaway-1.md,false,2026-07-12,
